V1	hmm_hmm1	hmm_hmm10	hmm_hmm11	hmm_hmm12	hmm_hmm13	hmm_hmm15	hmm_hmm16	hmm_hmm17	hmm_hmm18	hmm_hmm19	hmm_hmm2	hmm_hmm20	hmm_hmm21	hmm_hmm22	hmm_hmm23	hmm_hmm24	hmm_hmm25	hmm_hmm26	hmm_hmm27	hmm_hmm28	hmm_hmm29	hmm_hmm3	hmm_hmm30	hmm_hmm31	hmm_hmm4	hmm_hmm5	hmm_hmm6	hmm_hmm7	hmm_hmm8	hmm_hmm9	type
vertebFAS_ERR8373754_NODE_2707_length_6613_cov_232.480122_g1665_i1_1	325.5	86.5	109.1	97.7	74.2	544.4	111.6	369.2	409.9	937.5	105.1	192.9	422.2	766.3	131.4	136.4	127.3	249.3	250.4	386.1	454.3	111.6	260.5	332.7	89.8	76.2	84.1	80.5	80.4	113.3	FAS
vertebFAS_ERR9807058_NODE_9_length_9384_cov_282.165971_g1_i1_2	349.2	91.1	132.0	105.6	89.0	546.6	119.6	363.1	410.4	938.5	126.9	225.8	433.3	796.4	156.6	141.0	140.9	239.9	240.7	399.4	479.2	129.2	268.7	344.8	102.2	94.0	101.7	95.0	82.1	144.1	FAS
vertebFAS_SRR10006169_NODE_75_length_9824_cov_389.778689_g54_i1_1	335.9	86.8	124.9	99.3	81.2	549.1	115.5	373.1	410.9	942.7	119.6	229.2	425.0	796.3	148.9	145.8	137.4	232.4	233.2	393.9	469.5	129.5	266.1	334.8	99.0	80.9	101.0	93.6	77.2	138.3	FAS
vertebFAS_SRR10024060_NODE_160_length_8920_cov_7.005741_g125_i0_1	353.0	92.9	125.3	98.1	90.0	531.8	118.5	359.7	397.2	923.8	122.6	207.4	426.8	792.8	150.3	131.6	119.5	223.7	224.5	396.3	473.9	126.3	272.7	345.1	104.5	86.7	106.0	103.0	85.0	138.3	FAS
vertebFAS_SRR10054319_NODE_955_length_8600_cov_263.663305_g539_i1_1	347.3	92.1	128.2	103.7	90.9	557.4	116.0	382.5	420.9	932.2	122.1	218.5	431.0	777.3	149.0	151.1	132.7	252.6	253.6	395.7	473.8	123.1	268.6	340.7	98.8	83.7	93.4	96.0	96.8	136.2	FAS
vertebFAS_SRR10076598_NODE_533_length_10846_cov_39.115752_g360_i1_2	326.3	83.7	113.8	93.9	85.1	519.3	107.0	368.0	391.2	864.1	123.4	203.4	415.4	748.7	140.1	141.3	129.5	227.1	227.7	380.2	472.1	109.4	257.5	321.3	100.4	80.6	100.0	94.8	87.5	134.2	FAS
vertebFAS_SRR10083350_NODE_595_length_8231_cov_64.273964_g326_i1_1	332.8	88.4	114.8	98.4	72.8	539.6	102.9	389.6	413.2	915.8	108.6	201.2	422.0	760.0	141.0	137.5	138.1	245.7	246.9	388.2	464.8	112.0	256.9	340.7	93.8	76.8	86.8	95.4	82.6	117.4	FAS
vertebFAS_SRR10101936_NODE_204_length_10573_cov_94.191048_g133_i0_3	348.6	91.5	129.1	105.7	80.4	545.7	114.4	375.1	410.4	938.8	115.8	227.9	431.9	796.5	148.7	146.4	131.2	233.1	233.8	398.2	478.2	129.2	268.0	340.5	99.4	80.0	96.3	97.7	78.1	136.5	FAS
vertebFAS_SRR10355684_NODE_7048_length_3665_cov_29.857261_g351_i1_1	322.8	86.9	111.1	98.7	65.5	544.0	112.5	370.8	400.9	933.1	107.3	202.5	425.3	762.9	130.4	144.1	131.5	253.9	255.0	383.5	452.3	115.3	257.1	325.9	90.6	66.3	80.6	82.6	91.6	116.2	FAS
vertebFAS_SRR1103822_NODE_941_length_8811_cov_22.093814_g582_i0_1	343.2	95.4	127.6	98.6	86.4	560.6	118.7	370.1	414.2	937.2	122.9	231.7	433.0	789.6	155.8	148.6	134.9	246.1	246.9	399.5	469.0	129.9	273.9	342.9	103.7	85.3	104.6	95.5	80.9	139.5	FAS
vertebFAS_SRR13711426_NODE_19125_length_3768_cov_44.269824_g788_i5_1	341.6	84.6	121.0	103.1	88.1	542.4	111.4	368.6	409.3	950.7	115.3	218.1	424.5	793.7	150.5	148.7	125.7	235.0	235.9	384.0	485.2	123.1	263.0	339.3	93.1	83.9	99.3	97.6	74.2	135.9	FAS
vertebFAS_SRR13711426_NODE_19203_length_3762_cov_46.675522_g788_i6_1	338.1	85.5	121.0	105.2	90.5	540.1	113.2	360.6	405.8	948.1	116.3	223.1	422.9	791.4	149.7	149.7	126.9	233.7	234.6	383.7	479.5	125.9	266.1	337.4	95.1	88.4	98.1	98.8	76.4	138.4	FAS
vertebFAS_SRR1802470_NODE_27641_length_2233_cov_10.684982_g15_i6_1	330.7	89.0	110.3	89.3	73.9	529.0	114.1	363.6	404.3	929.0	107.5	208.3	420.9	766.7	138.8	152.1	126.0	228.3	229.0	392.5	454.9	111.4	252.9	332.9	87.9	83.2	86.2	93.3	87.3	124.0	FAS
vertebFAS_SRR2495945_NODE_1314_length_15936_cov_1436.352756_g1_i329_4	331.0	90.1	110.8	103.4	74.7	536.2	104.4	374.9	404.6	939.1	105.8	204.5	427.5	773.4	133.3	140.5	131.6	249.0	250.1	381.8	457.8	111.3	254.9	334.2	91.7	70.8	77.4	87.2	80.8	114.7	FAS
vertebFAS_SRR5221493_NODE_571_length_11284_cov_189.292212_g365_i0_1	341.4	91.4	128.7	107.4	87.8	545.6	114.9	377.2	405.2	935.1	118.8	230.9	420.4	784.0	153.5	146.1	132.6	237.2	238.1	389.2	462.6	128.9	265.9	334.3	99.5	83.2	100.1	94.6	82.0	138.2	FAS
vertebFAS_SRR5813864_NODE_7059_length_4658_cov_21.053653_g3689_i2_1	337.9	87.5	120.0	108.8	90.1	521.8	124.8	370.0	371.1	859.1	118.9	223.0	417.9	720.5	155.9	144.2	116.9	229.9	230.9	382.2	420.3	130.9	271.5	327.3	101.6	88.4	98.4	97.8	80.3	135.2	FAS
vertebFAS_SRR6853721_NODE_16494_length_3204_cov_20.878633_g2276_i8_1	352.1	92.2	131.2	109.9	98.0	565.5	129.3	381.9	419.2	978.7	123.6	235.5	430.2	816.3	162.9	143.4	127.7	231.5	232.2	404.4	479.5	130.5	273.7	344.7	102.0	90.4	101.7	102.8	83.7	144.1	FAS
vertebFAS_SRR6853721_NODE_17211_length_3142_cov_30.840013_g2276_i9_1	350.0	88.0	127.8	107.9	94.1	551.7	131.8	375.4	412.8	957.6	121.3	231.6	425.0	807.4	159.9	144.5	132.0	234.1	234.9	398.6	476.7	131.0	271.3	341.0	98.8	87.5	99.1	97.1	80.6	140.4	FAS
vertebFAS_SRR7091388_NODE_2628_length_5324_cov_59.550900_g593_i1_1	339.4	87.7	115.7	99.4	78.4	554.1	117.1	362.5	425.3	913.0	109.6	205.3	436.2	774.3	136.5	134.3	130.0	241.6	242.6	387.5	464.1	113.1	260.1	336.6	96.3	70.3	80.9	86.0	87.4	124.2	FAS
vertebFAS_SRR7495225_NODE_14339_length_7629_cov_360.291689_g4318_i3_5	348.9	91.0	130.6	104.8	86.3	565.3	119.9	384.1	419.1	957.4	121.4	236.0	434.6	800.6	154.4	152.2	135.3	234.7	235.4	405.3	473.7	130.1	268.9	338.9	102.7	83.1	98.2	94.8	82.6	141.3	FAS
vertebFAS_SRR9729082_NODE_14_length_8792_cov_66.819131_g8_i0_1	331.9	92.5	104.3	87.8	70.3	540.8	118.1	375.5	411.0	916.6	110.1	200.4	429.5	762.2	136.9	142.1	137.4	240.0	240.8	377.3	462.5	109.2	252.0	332.7	89.9	63.0	82.3	81.9	80.3	114.9	FAS
VFV43981.1	124.1	217.7	483.5	254.6	315.8	108.5	119.5	224.5	215.5	16.9	498.1	644.2	147.3	110.6	694.2	412.6	240.2	179.1	158.4	169.9	85.2	240.6	188.9	138.3	286.1	398.4	371.9	278.4	281.2	525.6	FASII
XP_001978968.1	113.4	239.8	472.2	248.3	341.7	123.8	97.6	220.0	246.3	22.2	492.1	653.3	153.9	113.8	627.8	402.4	261.6	180.9	162.1	168.7	84.6	234.4	180.0	127.9	280.0	377.9	352.2	296.7	301.6	496.6	FASII
XP_001990179.1	120.7	239.7	485.8	247.8	337.1	121.3	99.3	226.2	249.6	19.9	502.9	651.3	159.6	125.9	634.2	425.6	282.6	184.5	164.6	168.3	100.9	239.9	174.2	132.1	286.2	386.2	351.6	289.4	305.1	504.2	FASII
XP_002038454.1	107.8	239.9	477.3	241.3	344.7	120.0	91.5	217.1	245.6	24.0	494.0	653.1	150.3	112.0	627.5	405.8	264.3	176.5	157.8	163.0	82.7	234.9	175.6	124.4	280.7	383.4	348.1	299.6	303.3	498.2	FASII
XP_002070764.1	106.6	232.7	468.3	244.6	332.9	100.6	92.0	209.0	234.5	21.1	494.3	641.0	145.6	115.6	629.6	411.0	259.2	174.3	154.0	152.8	89.4	232.8	168.1	121.2	276.6	375.4	347.8	284.2	294.3	495.5	FASII
XP_002102255.2	107.6	237.8	475.9	241.0	342.1	120.3	91.6	217.9	244.8	24.0	492.2	652.3	149.4	110.6	626.8	405.4	262.8	176.6	158.1	162.5	81.2	232.0	176.0	123.7	280.0	380.3	349.5	298.7	302.6	497.5	FASII
XP_002731411.1	111.0	199.0	467.1	218.8	292.3	103.8	97.8	237.4	212.2	7.3	474.2	581.0	160.0	101.0	621.1	384.0	226.0	187.4	162.1	164.8	82.9	213.1	170.8	140.3	258.7	372.9	354.2	287.6	275.1	485.9	FASII
XP_003226501.1	112.8	231.6	503.4	239.6	346.8	113.1	119.0	224.6	222.8	13.4	528.7	667.8	146.5	113.4	698.8	427.9	239.5	189.0	168.3	165.6	88.4	230.4	182.6	131.3	291.1	416.3	393.9	303.0	306.5	542.4	FASII
XP_003747866.1	101.6	226.5	490.5	218.8	339.1	106.6	109.0	207.2	224.2	16.9	487.3	613.0	147.5	97.5	604.9	397.0	241.6	174.6	150.4	151.1	85.7	218.1	157.4	126.6	294.4	367.7	359.9	317.6	310.0	499.1	FASII
XP_004074156.1	103.5	214.9	488.4	228.7	324.2	103.4	119.5	213.9	216.1	24.1	490.9	639.2	148.1	115.2	685.2	386.9	221.9	171.6	151.7	167.3	83.7	223.6	177.2	124.2	280.0	406.6	382.9	292.2	290.6	517.2	FASII
XP_004315133.1	130.9	221.6	481.6	234.7	311.6	119.5	128.1	233.5	234.0	16.3	488.0	637.2	155.1	122.8	689.3	413.5	251.0	189.0	168.6	185.3	92.3	229.5	197.8	149.6	287.0	389.6	367.7	288.2	281.0	524.5	FASII
XP_005459786.1	106.2	208.8	484.2	249.9	313.0	97.0	106.7	205.0	228.9	6.0	499.0	635.5	144.5	102.2	688.6	391.6	229.8	180.0	160.6	165.8	81.2	220.7	170.4	129.5	281.2	407.8	386.9	286.3	279.7	513.6	FASII
XP_005748940.1	107.7	209.2	484.0	249.9	314.5	96.7	106.7	204.2	226.9	6.0	498.7	633.1	144.6	103.2	689.6	390.5	225.5	180.5	161.0	166.0	82.0	220.9	170.7	129.8	283.4	408.2	386.0	288.2	280.5	513.0	FASII
XP_005856662.1	123.6	217.3	481.0	252.3	313.7	111.0	111.9	220.7	223.6	11.5	499.1	646.9	148.1	110.2	691.6	401.3	244.8	175.0	154.9	169.6	86.8	228.3	186.9	143.0	283.3	394.9	370.9	277.4	282.7	522.6	FASII
XP_005937553.1	106.6	209.0	485.1	250.8	314.1	97.3	106.7	205.5	226.9	6.0	499.7	634.8	144.5	104.9	689.4	390.5	223.2	178.3	158.6	165.8	83.7	220.6	170.5	129.9	283.3	409.7	385.1	286.6	281.1	514.0	FASII
XP_006087667.1	123.3	217.0	480.2	252.4	312.3	111.1	111.9	220.7	222.8	11.5	498.5	647.3	148.1	110.1	691.7	399.8	244.5	176.2	156.2	169.6	86.3	227.9	186.9	143.0	282.5	394.2	370.3	277.4	282.1	521.9	FASII
XP_006753416.1	119.1	216.1	481.9	251.5	308.1	108.1	109.5	217.1	213.6	16.3	494.0	644.4	144.9	106.8	691.0	396.8	241.1	174.6	156.2	167.2	80.9	228.1	182.9	137.2	278.8	393.4	368.4	277.2	278.7	521.4	FASII
XP_007242502.3	98.5	206.0	487.7	225.8	307.7	112.5	115.9	209.0	225.2	16.3	491.4	632.7	142.2	111.0	679.9	389.2	236.5	177.7	159.4	160.4	83.6	210.8	168.8	121.4	274.1	396.3	378.6	287.7	286.5	511.6	FASII
XP_008286076.1	115.1	209.0	482.9	231.4	319.9	96.6	114.2	216.5	225.1	14.4	489.7	640.3	150.1	116.6	691.2	398.3	237.4	171.7	153.8	166.7	86.7	222.3	171.6	131.2	272.9	399.4	373.4	282.2	279.0	510.8	FASII
XP_008584973.1	118.5	212.0	485.6	250.9	324.3	105.4	115.5	216.6	222.1	15.6	495.5	646.9	146.8	109.5	695.4	416.0	239.5	178.4	156.7	169.5	87.1	224.8	184.3	140.9	288.0	393.5	368.7	279.6	277.1	525.6	FASII
XP_009686228.1	120.9	234.0	505.2	260.7	349.8	122.7	121.2	222.2	219.5	19.8	528.6	669.1	152.4	111.9	708.1	428.6	229.5	190.7	170.0	164.0	89.8	237.2	189.6	130.7	296.5	414.9	392.7	296.5	309.6	541.9	FASII
XP_009937083.1	122.1	229.3	503.3	240.8	337.4	131.9	123.9	231.3	222.8	19.0	525.0	659.8	156.7	114.2	709.5	423.4	223.9	192.5	172.3	169.5	89.7	235.3	194.6	137.0	296.0	410.4	389.9	298.8	312.6	539.1	FASII
XP_010787284.1	115.9	224.6	488.6	249.8	320.0	105.9	123.6	223.0	241.1	18.2	499.7	649.0	156.2	121.9	692.3	412.0	242.3	186.9	165.6	174.3	93.6	232.9	179.2	135.2	286.2	427.9	387.0	295.3	291.4	527.8	FASII
XP_011214745.2	109.7	233.7	486.6	237.1	340.7	112.1	91.7	217.0	226.9	17.2	506.0	654.6	148.6	106.1	632.4	415.9	255.4	169.1	148.0	158.2	85.0	228.1	183.7	127.0	280.2	394.7	354.0	295.1	307.4	513.8	FASII
XP_012587679.1	119.2	189.1	414.7	239.3	279.8	107.0	113.8	224.1	198.0	17.7	440.8	565.0	144.0	110.3	593.5	370.8	211.4	165.0	146.2	168.6	82.8	229.6	185.7	136.6	253.0	353.2	335.8	250.4	262.0	459.9	FASII
XP_012641729.1	130.4	220.2	483.1	239.1	325.7	115.7	125.2	229.9	233.4	26.9	499.8	655.6	151.6	117.3	699.4	422.3	245.4	186.8	167.2	176.7	91.0	234.9	193.4	144.8	288.3	393.6	372.7	283.0	281.9	528.0	FASII
XP_012641746.1	130.4	220.3	483.2	239.2	325.8	115.7	125.2	230.0	233.5	26.9	499.9	655.7	151.7	117.4	699.5	422.4	245.4	186.9	167.3	176.8	91.1	235.0	193.5	144.8	288.4	393.7	372.8	283.1	282.0	528.1	FASII
XP_012976642.1	116.2	214.0	485.8	236.7	319.1	111.7	111.1	225.7	230.5	15.1	492.8	655.6	147.3	114.5	688.5	415.4	241.8	180.6	160.0	167.9	87.3	228.9	178.4	137.1	286.3	400.7	367.2	279.8	280.5	527.5	FASII
XP_013074203.1	128.7	237.4	524.9	214.3	368.8	92.4	123.9	211.4	216.2	38.2	455.6	602.6	139.7	107.5	530.7	440.9	218.0	172.7	149.2	151.4	84.5	227.1	186.3	126.0	275.6	444.5	414.7	312.1	278.6	541.8	FASII
XP_013882027.1	97.7	218.0	486.6	240.1	311.8	107.1	113.3	218.1	221.5	22.8	494.0	644.5	147.6	110.8	680.3	395.5	237.1	174.6	156.8	162.6	80.7	214.4	164.5	120.1	268.0	403.0	370.2	279.6	282.4	512.2	FASII
XP_015417609.1	118.2	209.7	470.1	244.3	294.8	108.2	109.6	217.2	205.6	16.3	479.8	625.3	145.0	106.9	677.5	390.2	235.6	171.4	151.6	167.3	79.4	226.5	183.0	137.0	266.3	381.5	356.9	266.4	272.3	507.6	FASII
XP_015849499.1	113.8	211.5	482.8	236.8	316.3	118.7	118.1	230.1	226.3	13.0	489.2	652.1	149.4	112.2	682.7	414.0	241.6	184.4	164.1	171.0	83.1	231.4	180.1	139.6	283.2	395.4	364.7	284.1	283.2	529.6	FASII
XP_016054362.1	124.0	211.3	485.1	236.1	312.2	111.9	112.7	223.6	226.3	15.2	492.4	642.9	153.1	113.0	687.8	403.3	251.8	180.7	159.8	177.7	85.0	227.0	190.7	146.0	284.4	396.8	367.2	282.4	281.6	523.3	FASII
XP_019870118.2	151.9	246.5	506.2	253.2	353.9	113.4	108.3	220.2	263.0	10.5	528.2	653.5	174.3	134.0	666.9	413.7	249.6	193.3	168.1	184.0	110.8	228.3	194.1	159.8	296.5	397.4	396.8	318.6	303.1	524.4	FASII
XP_021185129.2	142.6	255.3	515.6	263.2	369.9	125.0	117.9	221.2	253.2	15.5	537.7	667.5	163.9	129.6	687.1	430.7	249.7	181.9	158.6	176.9	101.8	224.4	187.6	145.6	283.9	404.6	390.6	310.6	307.8	531.9	FASII
XP_025316820.1	121.6	214.2	484.8	241.1	320.0	109.9	117.8	230.3	230.4	19.9	497.8	650.6	144.4	110.0	690.1	416.7	243.6	177.8	156.8	170.4	89.7	236.1	185.0	141.2	288.1	395.8	375.4	282.7	282.6	526.5	FASII
XP_027837492.2	144.4	240.5	445.3	225.7	325.1	83.0	93.0	196.8	236.0	10.7	497.1	604.3	162.5	123.9	610.4	369.1	222.5	171.8	150.1	166.3	109.0	216.1	169.4	150.1	277.5	371.2	362.8	288.0	279.3	479.0	FASII
XP_032988380.1	129.1	217.4	479.4	248.4	304.5	108.0	114.1	223.5	230.7	19.8	496.2	645.7	146.0	112.6	690.0	411.7	237.5	178.9	159.2	171.0	90.9	235.9	186.2	142.9	281.8	394.5	372.7	274.5	280.2	522.5	FASII
XP_035412411.1	127.3	230.2	512.1	246.6	347.8	131.6	120.3	235.3	237.1	21.1	525.9	672.0	160.0	124.4	712.9	426.3	234.8	202.9	181.1	178.5	101.7	238.5	193.1	143.2	296.1	416.9	394.7	307.7	314.8	541.5	FASII
XP_035436171.1	141.1	258.9	509.7	257.4	367.7	117.0	106.6	213.5	247.0	11.2	537.3	662.4	159.8	129.8	683.2	414.2	237.1	176.8	152.9	172.1	104.0	222.2	183.0	151.3	288.5	401.1	389.0	303.9	304.9	528.1	FASII
XP_037520068.1	117.6	233.4	486.4	234.1	346.3	98.0	118.7	207.4	218.4	13.8	498.7	619.9	152.0	97.5	620.1	408.4	261.2	168.6	146.9	158.6	85.5	212.0	177.2	125.7	286.7	395.8	381.2	303.2	328.4	521.9	FASII
XP_037578227.1	121.2	234.6	497.9	242.6	356.7	93.1	122.0	200.1	219.3	6.2	509.5	618.8	149.7	103.2	625.1	412.0	251.7	174.5	151.1	163.3	91.1	215.5	182.0	136.3	279.2	404.4	384.9	312.7	322.0	529.7	FASII
XP_048694545.1	126.8	221.4	494.4	237.4	337.8	113.7	112.2	230.4	225.0	8.7	520.2	665.0	151.5	112.7	696.5	414.3	235.4	183.9	165.7	165.0	90.0	226.5	186.2	136.6	291.1	404.9	381.8	295.3	303.5	528.8	FASII
XP_048761089.1	110.6	234.7	495.9	248.0	367.1	121.3	116.5	223.3	231.0	33.6	533.2	663.5	144.1	128.7	648.0	444.7	281.2	176.1	156.8	160.5	87.6	230.8	181.4	118.9	292.0	415.9	410.8	324.7	322.5	545.4	FASII
XP_048761096.1	110.7	234.8	496.0	248.1	367.0	121.4	116.6	223.6	231.0	33.7	533.2	663.2	144.2	128.8	648.1	444.7	281.2	176.2	156.9	160.6	87.7	230.9	181.5	119.0	292.1	416.0	410.9	324.8	322.5	545.5	FASII
XP_048761105.1	104.2	225.6	477.0	252.8	350.5	121.4	117.0	223.7	219.0	33.7	512.6	646.8	144.2	128.8	627.4	440.2	275.2	176.3	157.0	160.5	87.7	227.0	181.7	119.0	277.1	402.9	389.5	313.9	304.7	525.8	FASII
XP_048807334.1	125.4	228.5	512.1	246.9	336.9	133.4	122.3	232.2	234.8	22.7	528.4	673.2	157.8	119.6	711.3	427.3	234.0	196.7	175.5	173.9	93.5	239.3	193.4	139.7	297.6	413.8	395.9	307.8	321.8	542.3	FASII
XP_048850423.1	89.0	203.3	472.1	227.1	290.5	93.6	112.8	213.7	216.9	17.4	476.1	623.7	141.7	107.1	676.1	393.4	221.6	171.0	150.9	159.7	76.0	221.4	168.6	116.3	274.2	400.3	377.3	269.4	271.0	508.7	FASII
XP_049301497.1	116.5	243.6	498.8	249.2	352.5	131.1	120.1	212.6	226.9	8.2	512.3	661.4	143.5	115.7	665.8	420.9	246.8	187.2	163.8	159.1	81.3	230.0	184.7	130.9	289.5	394.2	382.3	307.8	317.4	519.7	FASII
XP_049458804.1	112.9	213.2	493.8	248.5	323.2	113.6	116.9	222.8	229.0	15.5	500.9	646.2	153.5	119.5	696.6	399.8	234.8	184.9	164.6	170.9	94.0	226.8	173.7	131.1	287.6	415.3	387.7	288.6	288.7	522.7	FASII
XP_049484859.1	125.5	217.6	482.4	255.6	316.1	109.4	119.2	226.1	217.4	19.0	499.1	646.2	147.7	110.3	693.0	414.3	242.1	180.0	159.7	169.8	85.2	241.5	188.5	138.0	285.9	398.4	371.1	278.2	283.6	525.4	FASII
XP_049531681.1	107.2	242.0	496.8	245.5	349.0	126.0	107.8	208.6	227.4	5.4	505.6	652.6	143.9	103.2	657.3	421.4	250.6	180.2	158.6	156.4	73.0	232.0	184.1	130.8	278.8	380.4	357.9	302.1	299.8	508.1	FASII
XP_049566086.1	131.8	223.6	482.3	233.1	313.7	119.5	128.1	233.5	235.7	16.3	489.4	638.2	155.1	123.0	690.4	414.9	252.2	190.2	169.7	185.8	93.6	230.6	197.8	150.1	288.1	390.8	368.5	288.7	281.8	525.2	FASII
XP_049606398.1	106.8	197.1	474.8	229.3	309.5	92.0	113.2	217.8	232.0	23.7	478.0	624.4	147.0	113.2	671.7	382.6	217.6	171.3	151.9	165.2	85.6	203.8	171.0	123.9	263.5	386.7	374.7	278.5	279.5	501.8	FASII
XP_049622019.1	124.7	218.6	483.6	250.6	325.6	115.4	123.4	228.6	228.6	14.4	497.0	650.9	150.4	108.9	697.1	413.2	248.7	188.0	168.5	173.3	85.2	234.1	190.0	137.0	277.2	394.7	369.7	280.5	285.7	521.4	FASII
XP_049654628.1	122.4	227.4	507.0	245.2	344.9	125.5	120.2	227.9	224.7	21.2	529.3	665.7	156.4	117.8	711.8	423.5	230.6	193.9	173.8	169.9	94.0	235.2	192.0	142.6	295.9	411.6	395.8	304.9	316.8	542.1	FASII
XP_049726895.1	124.9	213.3	477.7	236.9	314.7	108.7	113.3	228.2	228.5	26.3	488.0	636.9	145.5	110.0	689.6	411.1	248.8	180.0	159.1	174.3	88.0	231.7	179.5	139.9	283.5	392.3	364.7	277.6	278.1	519.6	FASII
XP_049763799.1	132.3	250.8	517.9	242.9	365.4	107.0	90.0	208.9	235.1	20.2	534.9	650.1	154.8	111.9	675.0	422.7	243.2	187.4	161.3	167.0	94.5	220.9	182.5	138.0	290.7	390.3	376.0	301.6	302.5	521.5	FASII
XP_049799574.1	129.8	247.5	514.8	237.7	361.5	100.4	88.1	205.2	227.0	15.5	530.5	643.3	151.6	106.9	671.3	415.3	235.5	183.9	157.8	163.9	89.7	219.1	180.3	131.8	285.7	385.7	372.4	297.9	297.5	516.8	FASII
XP_049848326.1	132.1	250.4	515.2	240.3	365.6	107.5	89.9	209.3	233.7	19.0	528.9	647.9	154.7	109.8	672.3	422.8	238.5	185.8	159.9	166.2	91.5	221.4	180.6	138.1	287.6	389.3	374.8	302.9	300.2	519.2	FASII
XP_049867511.1	138.0	260.7	518.3	267.9	372.4	125.4	110.4	227.4	257.5	15.7	533.0	675.2	158.8	126.1	686.6	431.9	258.4	184.2	164.9	172.5	103.5	224.5	186.0	150.4	303.1	409.8	387.3	307.8	317.8	539.7	FASII
XP_049890322.1	114.5	213.6	494.2	248.6	323.5	115.7	117.5	225.0	231.7	15.5	501.4	647.9	156.5	120.2	695.7	398.0	233.8	184.5	164.0	172.6	96.9	226.9	176.5	134.1	286.9	415.9	388.6	287.2	285.8	522.2	FASII
XP_049951815.1	132.1	249.2	519.7	242.6	367.1	106.1	89.8	208.3	237.9	18.6	532.2	648.6	155.3	112.1	674.6	420.7	242.9	185.5	159.7	166.3	93.6	220.9	181.6	138.6	288.7	391.5	374.7	303.1	304.5	520.6	FASII
XP_049996643.1	114.9	208.0	478.3	234.9	314.5	113.0	114.6	222.9	224.2	11.9	492.5	646.8	146.5	108.9	690.2	413.4	247.9	189.2	167.7	172.4	81.9	224.7	182.4	138.1	275.5	397.1	359.7	276.5	273.4	523.1	FASII
XP_050026787.1	115.6	226.9	487.2	234.2	349.1	89.4	115.6	195.9	212.4	5.8	498.1	611.3	151.5	96.5	620.5	406.2	249.2	177.3	154.1	161.9	91.2	214.0	177.8	134.9	274.0	403.0	374.9	302.8	317.2	522.2	FASII
XP_050069842.1	113.7	243.5	497.2	244.2	346.8	132.0	113.2	209.6	244.8	8.9	507.2	666.2	142.1	112.9	663.9	437.7	265.4	189.7	164.4	159.2	82.6	225.2	176.3	134.7	287.0	392.0	380.4	305.1	310.6	516.3	FASII
XP_050085042.1	107.9	236.8	498.4	243.7	350.7	121.2	106.0	205.3	221.8	5.4	509.6	656.4	147.2	104.3	657.3	422.4	247.7	181.5	159.5	156.0	71.6	232.8	187.6	128.8	282.3	378.7	359.7	299.7	306.4	512.3	FASII
XP_050180377.1	120.5	226.2	504.0	243.0	340.2	121.8	115.2	225.3	229.2	23.2	527.0	661.2	156.1	120.8	709.5	419.7	227.9	192.5	172.3	168.0	94.9	233.5	191.6	139.6	289.0	409.6	392.9	301.5	312.3	536.4	FASII
XP_050310132.1	128.4	236.2	478.7	236.9	342.4	100.2	113.5	208.5	226.9	19.9	516.4	624.7	159.3	124.3	649.9	400.8	193.3	181.5	161.4	158.1	96.4	224.1	186.5	141.4	281.6	380.8	373.9	285.8	283.6	500.9	FASII
XP_050338569.1	110.4	234.4	487.7	237.9	342.7	107.8	92.2	215.9	229.6	18.8	505.0	659.4	147.1	107.4	632.7	412.4	259.2	169.4	149.1	157.1	85.8	227.4	182.6	127.2	281.4	393.1	355.7	292.1	307.4	512.2	FASII
XP_050345290.1	140.8	260.0	503.2	254.7	365.9	108.1	102.9	220.1	238.1	5.1	527.3	657.4	156.5	125.9	679.4	420.4	241.8	184.1	163.7	170.7	105.8	227.4	187.6	145.0	286.8	406.7	383.2	304.7	288.5	521.9	FASII
XP_050409923.1	139.0	251.3	512.0	243.4	335.0	110.2	117.3	206.5	226.5	16.8	535.4	642.6	159.3	112.6	670.3	416.0	267.6	177.8	156.6	176.3	102.1	225.7	178.7	137.5	295.7	404.6	385.4	302.5	294.7	530.5	FASII
XP_050436263.1	128.3	243.6	453.8	225.4	314.8	78.4	79.6	180.8	218.8	7.7	495.0	615.7	159.8	118.0	611.2	377.2	235.1	174.8	153.6	160.9	103.7	214.7	156.2	141.8	292.0	369.2	369.4	281.2	282.5	486.3	FASII
XP_050535623.1	141.4	251.4	451.3	236.9	315.9	89.0	98.7	194.7	221.0	16.3	497.2	619.8	167.3	124.3	603.3	390.3	239.0	180.4	159.1	172.8	108.2	220.5	171.8	158.2	296.3	376.5	375.8	295.4	278.8	491.1	FASII
XP_693069.5	95.8	211.8	476.9	249.1	298.9	118.0	116.9	209.1	219.6	14.1	483.0	609.8	145.8	104.5	675.8	382.6	228.6	174.3	156.1	163.7	79.8	217.6	175.7	122.6	273.8	387.1	374.5	267.6	279.1	508.7	FASII
